Unnamed: 0.1,label
1568,1
4329,0
5567,0
10380,2
15080,2
1040,1
2033,2
1140,0
6108,1
17817,2
8378,1
19752,2
3585,0
19506,2
6273,0
20032,0
14538,1
3475,0
11002,2
16360,2
11543,0
12333,0
2233,1
15428,0
6892,1
12061,2
2061,1
559,1
8159,2
6522,1
11325,0
7815,0
177,0
10084,0
19427,1
11971,2
10589,0
15173,2
16145,0
5256,0
12661,0
14154,0
16365,0
1607,1
14223,2
12605,0
12800,2
20106,2
13402,2
14085,2
8074,1
14610,2
15283,2
14427,0
8653,2
18276,0
14701,1
11388,0
780,1
5750,1
18108,1
9916,0
2239,0
2364,1
6345,2
3189,2
15145,0
13757,0
3062,0
1504,0
18529,2
1452,0
5519,1
6581,0
1870,0
13670,0
14916,1
9942,1
13291,0
17532,1
13865,2
5262,1
1934,1
1431,1
19992,0
13388,2
12106,1
5298,1
12648,2
15493,1
3252,1
14236,2
11055,0
8118,0
11664,2
10647,2
18364,1
18117,1
12359,0
14473,1
3176,2
19316,2
10915,0
9761,0
11200,0
16893,1
551,0
2234,1
2090,1
1320,0
1513,0
10717,0
7552,0
12161,0
2729,1
2712,1
132,2
10003,2
8426,0
5843,1
3732,0
11651,2
11613,0
2087,1
6347,0
20147,2
11998,0
11791,2
6945,2
1780,0
14494,2
12027,0
14718,2
12089,2
8740,1
19236,2
18628,1
1059,2
9553,2
4759,2
4927,1
10990,2
8500,0
11695,0
6514,1
8447,0
10474,0
11554,1
13185,2
19823,1
3361,1
4190,0
13184,2
19260,1
5574,0
13305,0
11639,1
396,0
19020,2
3955,1
6451,0
3140,0
7378,1
1476,0
644,0
16571,0
7403,1
3760,0
2315,1
5613,0
3718,2
99,1
18841,0
6726,0
5239,1
12284,0
19726,1
12967,2
7681,0
6191,1
6509,0
11561,2
461,0
19775,0
2560,1
10121,1
17694,2
18663,1
8,1
9540,1
4446,2
9301,1
14445,0
15741,2
12055,0
3025,1
7844,2
11468,0
7476,0
8111,2
4049,0
10395,0
17845,2
15837,2
4472,1
11136,2
10977,2
6833,0
15859,0
1057,0
6337,2
10055,0
4776,1
449,1
6562,0
12930,0
198,1
12658,0
6774,0
14371,0
2874,1
5019,1
17112,1
17953,2
6149,0
2916,1
10381,2
11697,2
5558,0
10953,1
8590,0
7034,1
223,0
9999,0
10615,1
13560,1
7633,0
15293,2
1462,1
8858,0
1836,1
3507,1
9087,0
1509,0
11503,2
19191,0
16792,2
16889,1
19143,2
2540,0
3114,0
16428,0
5179,0
15372,1
20001,1
19058,2
8195,2
16658,1
5802,2
6377,0
636,1
15778,2
983,2
1161,1
16902,2
6225,0
9961,0
2074,0
856,1
5492,0
185,1
18466,1
18961,2
8139,0
11547,2
1949,1
7560,0
2131,1
2843,1
10295,2
9105,0
8501,2
7426,0
15983,1
12410,0
14173,1
2955,1
5791,0
13957,2
15908,0
14955,2
1958,1
19425,0
6081,1
12205,2
3406,1
7840,2
5051,0
9800,0
12129,2
1400,1
14455,0
6797,1
8733,0
15845,2
7605,2
19060,0
14464,0
6708,0
14318,1
19661,0
14384,2
19319,2
16962,1
16191,0
6067,1
6261,0
10059,2
8796,0
2555,0
18937,1
7871,1
12746,2
3899,1
9329,1
6196,0
17645,1
16835,2
18281,2
19294,1
12425,2
16957,0
5233,0
19399,2
19658,0
19649,1
3816,1
6376,2
4399,1
5979,2
6602,1
6444,1
8221,2
7423,0
6183,0
10096,1
3096,0
6753,1
1307,2
1774,0
10746,0
1953,0
11535,1
8417,0
7636,2
10409,2
13816,2
4594,1
6053,0
1863,0
4585,0
19875,1
15844,2
18426,2
10903,0
14834,0
15811,2
8094,2
14450,2
10838,0
2170,2
18172,1
17208,2
6545,1
2464,1
8279,0
17685,0
17062,2
4136,1
2761,1
310,0
16408,2
2975,1
17897,2
613,0
11962,2
1688,1
7516,0
4380,1
11063,2
16181,2
6883,2
17859,0
2741,1
4567,1
14830,2
5897,0
15774,1
19378,0
10429,0
5545,1
1679,0
8966,2
1562,2
19784,2
19057,1
19463,0
17105,2
2304,0
8622,0
4217,2
4065,2
8753,1
11249,0
3125,1
18944,0
19756,2
1707,1
10085,1
13985,2
17733,1
10784,0
6855,0
2519,1
14112,1
13101,0
19908,2
19682,2
8981,1
2110,0
3384,0
6788,0
786,1
14999,1
14526,2
6200,0
3954,1
16771,2
14206,2
15820,1
9731,1
15022,0
10526,0
11211,0
6634,1
1724,2
14734,1
6822,0
1175,0
12635,0
12215,0
15352,2
14146,1
2906,0
8075,1
17186,2
18141,1
10612,2
3371,1
8034,1
2998,1
3162,0
633,1
18503,1
10716,2
2756,2
8579,1
13809,2
16327,0
15638,2
13348,2
14365,2
3837,2
3064,1
1349,0
13345,2
12838,1
639,1
2718,0
5790,0
18068,0
11363,0
12387,2
19800,0
16976,0
7243,1
9196,0
10594,0
44,0
7065,0
16336,2
8766,0
6719,1
3756,2
13201,2
2798,0
19671,1
9255,2
18165,2
9967,1
16450,2
7346,0
10223,2
16785,2
11014,2
13918,1
19075,1
1450,1
13810,0
4609,1
16928,2
3391,0
4636,2
1346,1
11309,2
908,1
9445,0
18033,1
4232,0
11594,1
2150,0
13933,0
3845,0
7315,0
12652,2
3672,0
17773,2
7304,1
18219,1
12595,0
6627,0
17713,1
10324,1
9819,2
11988,0
1793,0
17602,1
9635,2
12321,1
13557,2
9014,0
13934,2
9937,0
4135,1
7686,0
5547,0
3171,0
10386,2
19945,0
7348,0
18754,2
5622,1
19051,2
8345,0
18644,2
9148,1
7344,0
2962,0
15421,2
2572,1
17597,0
17853,2
17658,1
7013,1
15633,2
15329,2
15032,1
14083,0
6138,1
4955,0
864,1
15730,2
3339,1
18138,1
3508,1
5607,0
15051,0
1458,1
514,1
15007,0
7683,0
12144,2
17305,0
6585,0
12894,1
8638,1
5601,1
3241,0
11852,2
855,0
616,0
15476,0
3011,1
18459,0
5729,0
16210,0
17466,0
15071,2
8146,0
326,2
14749,0
12804,0
13056,0
12987,0
7469,0
11759,0
12379,0
9457,0
18370,1
14743,2
19728,1
12486,0
15154,2
7972,0
17743,2
14140,2
5414,0
5253,0
19508,2
17563,2
3937,2
12180,2
19413,0
18838,0
16188,2
19485,1
7821,0
16369,1
17999,1
12241,0
6315,1
16522,2
16969,0
16833,1
8196,0
5829,0
6568,1
8216,0
16713,2
6876,1
6223,0
7175,1
8450,1
3295,1
16465,1
10141,1
11539,0
8099,1
5279,0
14399,2
13131,2
12364,2
9468,0
18653,1
15951,2
15189,0
4553,2
5343,1
5546,1
10701,0
9922,2
9520,0
15123,0
16747,1
4121,1
14449,0
623,0
16152,0
4483,2
5701,0
12557,0
11601,2
4508,0
5020,2
2082,1
17913,2
5504,0
13864,1
11262,2
8984,1
18371,2
12624,2
11642,0
19956,0
12899,1
12007,0
8818,0
3316,0
2850,1
9499,0
4915,0
14623,2
19848,2
3088,0
8170,0
9725,1
11102,1
12703,1
3594,0
1081,0
9163,0
10673,1
4449,1
8634,2
10034,2
6379,2
7238,0
11273,2
232,2
432,1
10719,2
15666,0
15543,2
16885,2
11560,0
13965,2
13381,2
19593,2
4208,0
9423,0
74,1
8206,0
2071,0
1467,0
13564,2
17097,0
7193,1
12131,2
11513,2
6717,0
3958,0
8038,0
346,2
7602,0
3560,2
4785,1
9767,0
10048,1
8022,2
19269,2
9325,0
11410,2
4383,1
14934,2
9166,2
14471,0
7369,1
4873,1
12265,2
6477,1
17934,2
7709,0
2178,0
13081,2
1480,0
8574,1
8763,1
5,1
12732,2
5090,0
2420,1
19713,0
4269,0
2662,1
2990,1
15985,1
2563,1
14795,0
13747,0
12286,2
14879,0
19711,2
18253,0
9271,0
19465,2
17991,1
14687,1
9825,0
18871,2
11082,0
822,1
19803,1
11381,1
3014,1
15212,2
14497,2
1529,2
14055,0
16251,1
4460,0
10640,2
12477,1
4249,1
12583,2
10954,2
11450,0
17231,2
19193,2
15860,2
17919,0
4041,1
12589,2
4548,2
6983,0
17679,2
2142,2
13959,2
10263,2
7390,0
1653,0
11631,1
18759,2
2365,1
9586,1
17031,0
16805,1
16090,0
19858,0
406,0
6510,0
16452,2
6452,0
14557,1
6590,2
92,0
3032,1
4877,0
6814,0
9157,0
15594,1
16229,1
2842,1
4180,2
1437,1
4710,1
9849,0
8227,0
15185,0
11581,0
4323,0
5076,0
4003,2
4215,0
19156,2
2066,2
18952,0
8016,2
7594,1
3085,2
11619,1
13808,2
13285,0
9028,0
15520,0
15107,2
19977,2
1514,0
19987,2
8770,1
14802,2
12867,0
9438,1
14694,1
7066,0
8872,1
17893,1
12510,1
7747,1
12274,0
7134,0
634,1
5389,0
13531,2
9368,0
19613,2
8105,1
11389,2
11819,0
19559,0
15311,2
17246,2
14979,1
14218,2
17042,0
5918,0
7351,0
15331,2
16943,0
2232,1
492,2
18927,1
2009,0
15624,0
9789,1
14088,0
2043,0
11192,2
18986,0
13072,0
10936,0
11837,0
19834,2
16989,2
14002,0
8835,0
2036,0
19280,1
13011,2
15630,2
3660,0
15619,2
19430,0
2331,1
843,0
3203,0
5026,0
7741,0
8260,1
16195,2
15506,2
15375,2
2672,0
5114,0
18050,2
18451,0
12432,1
19103,1
19553,2
11757,1
19857,1
19806,2
17640,0
7491,1
11655,2
16101,0
9908,0
10471,2
12690,2
9568,0
604,2
17899,2
43,0
16501,2
5872,0
2072,0
2165,0
19167,0
4922,2
6849,2
11680,2
2516,0
7298,0
17600,1
17884,0
16876,0
15986,1
17165,1
19629,0
16234,2
19952,1
18584,2
14536,0
15572,0
7090,2
1213,2
2858,0
7715,0
2473,0
13253,0
2985,2
14854,1
2774,0
19750,2
1616,0
11098,2
5060,0
12650,0
6967,0
19651,2
19738,1
7847,0
17126,2
4757,0
15768,0
14419,2
1273,0
4697,1
15979,2
548,2
11092,0
18515,2
5700,1
8489,0
16803,1
17406,0
16042,2
7668,0
13277,0
7763,0
2152,0
2599,0
2875,0
11515,0
1163,1
4791,1
15911,1
15115,2
7280,1
14933,0
1575,0
1424,1
1866,0
5451,0
11984,0
10536,0
9926,0
18936,1
12471,2
6791,1
6537,2
17316,1
10361,2
4963,1
351,1
13016,1
5042,1
20031,2
8342,1
11771,2
8062,0
805,1
4405,0
15747,0
11955,1
14256,0
11197,2
17334,2
9562,1
6128,1
1366,1
16554,2
9414,1
7855,2
17810,0
16049,2
9737,1
8588,2
14385,2
4641,0
6103,0
18791,0
661,0
11897,0
5145,0
4409,0
14846,2
4263,1
4715,1
8994,0
10499,2
15460,2
12786,2
760,0
9207,1
18855,2
8999,2
7921,0
6360,0
9484,1
19116,2
13190,2
107,1
11069,0
18340,0
15993,0
13860,0
772,1
2390,1
584,0
8724,2
11228,0
18227,0
3864,1
18306,1
7127,0
11236,0
14405,1
11035,2
6612,0
4578,0
14475,2
8305,2
12911,0
15611,1
9642,0
12231,1
18710,1
5115,0
19961,0
15383,0
16908,2
14031,0
14943,2
5084,1
19976,2
3071,0
15477,0
17887,2
1907,0
5878,0
4844,0
2571,0
7001,0
17229,2
15791,2
10669,1
14565,2
17001,2
436,0
4900,0
3186,0
10199,2
7562,0
10817,2
10901,0
1969,1
19370,0
2753,1
1965,1
8788,1
6461,1
414,1
5589,1
3633,0
19616,2
12092,0
15700,2
11018,0
13970,0
192,0
8856,2
9758,0
19500,1
4177,1
15922,0
13275,1
5202,0
8471,1
7764,1
14462,1
203,1
7170,1
16546,2
16207,2
6982,0
5089,2
19946,0
1714,1
7698,0
5572,0
13078,0
18358,0
17008,2
8332,0
8809,2
184,0
17723,2
10598,1
11563,0
16708,0
19531,2
4770,1
13686,2
4470,0
17831,1
15412,2
11783,2
20075,2
11721,0
10653,2
1553,0
14676,0
2120,0
16874,1
9037,1
16298,2
16664,1
9470,0
3712,0
8369,0
14005,0
1807,2
4889,0
6902,1
14018,2
6484,0
16072,2
19735,2
8707,2
20053,2
9763,2
7447,0
11125,0
5894,2
15451,0
3808,2
8493,1
19824,1
12877,0
2794,0
13297,0
538,0
4842,0
14197,1
6772,0
17388,2
11257,2
19153,0
12019,1
7219,0
6027,1
9983,1
8700,0
13869,0
15356,1
6570,1
5952,2
13374,2
6785,0
6908,0
7919,0
13754,2
4347,1
10785,0
2964,0
3161,0
3477,0
594,1
8462,0
14950,1
14029,0
8810,1
1560,0
16894,2
8487,0
3142,2
15582,2
13895,0
4557,0
482,0
11829,2
10039,0
18066,1
16162,1
8225,2
14457,2
11645,0
7206,1
3281,1
17381,0
2903,0
2762,0
2997,1
4131,1
7931,1
10635,2
11399,0
5288,0
4129,1
1019,1
338,1
12925,0
3982,1
7461,1
19747,1
56,1
3944,1
13983,0
18167,2
15655,1
19811,2
16582,1
18191,1
7515,1
5917,2
19349,2
16058,0
13241,1
12150,0
15847,0
161,0
10266,0
6595,1
464,0
2458,2
8145,1
4001,0
6218,0
15848,0
12124,0
6054,1
2688,0
15916,2
14722,2
14628,0
1092,1
12097,2
6276,0
16009,1
14404,1
15592,1
14243,1
9862,0
2070,2
4902,1
9658,0
5393,0
7589,0
6282,1
714,2
9,1
12622,2
12634,2
11833,0
16332,2
2801,1
2546,1
7836,0
2269,0
19264,1
8517,0
817,0
4032,1
6995,2
7043,1
7406,0
2763,1
7420,1
8269,1
3457,2
12614,0
14447,1
7905,1
10090,1
17761,1
14745,0
5348,0
19764,2
9310,1
2815,1
1690,1
10842,0
9109,0
46,0
9456,0
5717,0
3916,2
15095,1
19014,2
13486,2
17387,2
15317,0
2247,0
5325,0
2324,0
8071,1
2008,0
943,2
19248,1
15271,0
890,1
19937,2
16691,2
16789,0
8445,0
17188,0
6074,1
12981,2
14521,2
7252,0
9602,2
13083,2
12179,0
19456,0
5962,1
9314,0
5723,1
7625,0
247,2
18238,0
3389,0
18264,2
6580,0
13242,0
4828,0
4775,0
15167,0
24,0
14867,2
11607,0
8924,1
13501,2
16531,2
7101,0
1941,0
1471,1
15964,2
19117,2
9965,0
7769,0
9295,2
7748,1
15342,2
3479,0
3903,1
2062,0
14259,0
9659,1
12444,2
17192,2
3393,0
18579,1
14778,2
1868,1
17424,1
11194,0
15011,0
1948,1
15005,1
2295,0
14216,2
4360,1
4029,1
7143,1
10605,0
8570,1
4519,1
16382,2
2632,0
9533,1
7087,1
1710,1
13642,2
9669,1
15671,1
4798,2
10434,0
18614,2
11864,0
6343,2
14838,2
4678,0
10205,2
20115,0
14152,1
15538,2
19226,1
16158,2
19737,0
246,2
18629,0
3593,0
1636,0
15403,0
19095,0
1276,1
17160,1
11385,2
2328,0
4807,1
19480,0
14646,2
19145,0
5223,0
765,0
8354,0
18421,0
10507,2
13215,0
19406,2
15715,2
17708,2
12655,2
9097,1
12013,0
16464,2
13497,0
9481,1
10730,0
10988,1
5201,0
14852,2
18463,1
7555,2
17162,2
5311,0
1527,0
11305,2
9919,1
3824,1
3855,1
19907,2
18883,2
18171,1
12393,2
8600,0
19119,1
2720,1
4875,0
9409,1
11579,2
18244,1
7933,1
8591,0
5474,1
12057,0
13917,0
1626,0
14523,2
798,0
12258,0
15404,0
6729,0
9728,0
12141,1
14615,1
14529,2
156,0
6985,1
12574,2
2017,0
12727,0
13283,0
9592,1
12704,0
16111,2
8182,0
10032,0
7005,0
5120,0
7076,2
13986,2
6879,0
16412,0
3317,1
7953,2
19698,1
13316,2
17519,2
660,1
11392,2
6521,1
1421,0
12611,0
14472,0
3474,0
8692,0
12935,0
17167,0
19793,1
7501,1
18556,2
13438,2
4299,1
14389,2
18519,1
17075,2
1428,0
2332,0
7235,0
5754,1
31,1
13171,0
3335,1
19913,0
1189,0
2118,2
4880,0
1186,0
2059,2
1250,0
5745,0
169,0
6652,0
18636,0
20079,2
20145,0
10649,2
272,0
1739,0
4625,1
17307,2
10581,2
10947,0
16852,2
70,1
7657,2
11969,2
5675,1
16542,1
8124,1
10243,0
15407,2
6758,1
13040,0
13320,2
11128,0
1340,1
17715,2
15553,1
292,0
18324,1
5976,2
17635,2
8727,0
1984,0
13644,0
9237,0
5472,1
2220,0
16421,2
8313,1
2100,0
10419,0
808,1
12256,0
18335,2
7974,0
1875,1
4958,1
18008,0
6265,0
6653,0
257,1
13979,1
6613,2
253,1
10630,2
13493,0
10240,2
1220,0
16872,2
7438,1
11496,1
5724,1
4832,0
1271,0
11287,2
19289,2
6533,1
11986,2
2028,2
6254,1
2201,0
4288,0
11017,1
12197,0
2679,1
12555,1
6709,2
17781,1
15257,1
11217,0
345,1
10597,1
17840,2
14233,2
12815,1
3018,1
9258,0
15256,2
1030,0
7208,1
2738,1
18499,2
11546,0
9473,1
3624,2
16863,2
6292,2
12279,2
18610,1
16869,0
14182,2
17822,2
17854,0
9517,1
16782,1
18870,0
3130,0
9211,0
587,1
17745,1
17606,2
15531,0
7750,1
11925,0
16642,0
5756,1
4120,2
6691,0
3235,1
18343,2
8293,1
13382,0
460,1
19321,2
18809,1
7722,2
10270,2
12365,0
1448,0
14466,1
800,1
16559,2
12229,0
17994,1
11259,0
13426,0
12090,0
10109,1
9334,1
3439,0
6770,2
19770,1
19519,1
6440,2
18596,2
15083,2
8166,0
7569,1
23,1
16905,2
3979,2
6478,1
19776,1
17816,1
12340,0
11232,0
16968,0
16971,0
9101,0
119,2
7740,1
7270,1
5925,0
12237,2
6856,0
5623,1
7980,0
15385,1
9651,2
12080,2
17568,2
2206,0
1900,2
15253,0
11731,2
2378,1
12952,2
19488,0
474,0
11598,2
12140,0
11650,2
18558,2
15609,1
4509,0
11093,0
4097,0
501,0
17051,2
771,1
1747,0
13165,0
8000,1
7672,2
4147,0
14630,2
13834,1
9454,0
12202,0
967,1
11890,1
13567,2
879,0
6308,0
7152,1
17326,0
19550,2
15302,1
71,0
15652,1
7442,2
15955,0
11344,1
16694,1
9802,0
19804,0
2164,0
18658,1
3645,0
19047,2
1779,0
2051,1
4528,0
3376,1
16631,1
930,0
17193,1
6968,0
16840,0
1630,0
12495,2
19836,1
1436,1
6063,1
15272,0
7550,1
10212,0
13432,0
9090,2
8850,1
2497,1
2255,0
12511,0
10941,2
17021,0
10939,2
14642,2
5680,1
11686,0
14911,2
9369,0
550,0
16416,0
8307,0
6323,0
5899,2
19994,0
10111,1
6812,2
8607,1
14840,1
3626,1
12409,0
2744,1
13462,2
13787,0
13851,0
19634,1
13760,0
12983,1
4148,1
13889,2
14460,2
3423,1
1829,0
14301,0
187,2
11501,0
16671,1
9339,0
11179,0
7098,0
18205,2
17166,0
11758,2
19434,1
17746,1
13727,0
9923,1
20037,2
18825,2
13803,0
5639,0
10435,2
20023,2
18856,0
15637,1
4077,0
17315,0
16169,1
15503,1
15842,1
6168,0
4094,1
93,0
17457,2
15485,1
4367,1
5983,1
4732,1
3052,0
14789,0
8609,1
13708,1
4350,0
17311,2
3301,2
5257,2
12276,2
12402,1
12383,0
20128,1
19484,0
15194,2
10054,0
16829,1
19478,0
9485,1
1678,0
2336,0
12257,2
11103,0
1440,0
9599,2
18405,0
5624,1
17098,1
1935,1
9673,1
18123,2
19218,0
7598,2
8036,0
1235,1
12411,2
12779,0
9322,0
14042,2
1579,0
19943,2
14785,2
1784,0
4088,2
10475,2
4529,1
3066,1
2834,0
4151,2
17869,0
6771,0
9102,1
14102,1
10269,2
19025,2
17306,1
18617,0
8359,0
6317,0
14109,1
4675,0
14007,0
2057,2
1893,0
3788,1
19663,0
3057,0
10810,2
7774,2
1395,0
3747,0
17950,2
7734,0
3485,0
4256,1
19313,0
16593,2
19681,1
8228,1
1473,0
16477,2
4627,1
16061,2
2783,0
12091,0
3842,1
9313,0
5135,1
5743,0
14829,2
18611,1
12422,0
10996,1
7514,1
4834,2
4659,0
18890,2
14535,2
13609,2
9917,1
16467,0
3049,0
7232,0
14666,1
2525,0
16036,2
5764,2
6160,1
16945,2
16155,2
918,0
7646,1
5892,1
13368,1
16715,2
410,0
8425,0
18460,2
6234,1
18756,2
6118,2
13175,2
7801,1
14995,1
18509,2
14582,2
3344,1
6727,0
5507,1
15726,1
9047,1
6349,0
8246,0
7874,1
3090,2
15120,1
11904,2
17747,0
16051,0
15000,0
5615,2
3230,0
4965,1
16010,1
11313,2
13551,1
3907,1
18568,0
9287,0
10983,0
12912,2
6746,0
12461,0
15704,1
5955,0
5475,1
8097,0
5539,0
14070,0
6392,1
12932,0
17209,2
6172,0
14353,2
9933,2
2114,0
8372,2
1402,1
15006,2
17296,2
2701,0
8053,1
5242,1
10537,2
15134,1
7535,2
13593,0
1326,2
1296,0
17738,1
7963,0
6513,0
7867,0
17693,2
3223,1
16071,2
1921,1
4090,0
19974,1
495,0
9906,1
3209,1
9699,1
19587,0
17581,2
18129,0
9486,1
17709,2
7454,0
18225,0
1737,0
4183,1
15165,1
19491,0
19389,2
4750,0
3810,1
7038,0
5340,1
16301,0
1053,0
8760,2
15254,1
124,0
13854,0
15699,0
4017,1
9840,0
2698,1
13914,0
10329,2
9187,1
13137,2
5161,1
4057,1
12714,2
6182,2
14201,2
1818,0
14952,2
15526,2
13691,0
15590,2
14788,2
11190,0
15533,1
10105,1
12664,0
7326,1
14670,2
14286,2
7016,2
9217,0
14841,0
3776,1
9514,1
17249,2
17779,2
5606,0
13942,0
15813,2
16460,1
17654,1
4894,2
15216,2
7710,0
15307,1
7435,1
13342,0
2449,0
10389,0
18455,2
6405,0
10925,2
20065,2
216,0
9839,2
15832,2
6503,1
6787,1
6831,0
6210,1
7443,0
7571,0
12088,0
8521,0
16243,2
17512,0
7652,1
19366,0
14063,2
4341,2
5112,0
11065,1
1773,0
13416,0
2452,0
4796,0
258,0
7151,0
2342,1
12424,2
5954,0
17487,0
7370,0
15182,1
10125,2
4309,0
16616,1
9060,1
13044,1
8463,1
162,0
7812,0
17848,0
8415,0
2493,0
9552,2
3972,0
4469,0
19906,1
940,2
11585,0
6984,1
1291,0
424,0
13516,1
14442,2
13409,2
8587,0
5269,0
3978,0
5972,0
16767,2
8385,0
13842,2
4777,1
18297,2
17206,1
2893,0
16125,0
19638,2
919,0
10942,0
5270,0
8350,0
9864,0
6351,2
11096,2
19727,1
12668,2
9612,0
3630,0
7216,1
10683,2
17758,2
17446,0
1867,1
11781,0
11595,1
5105,0
13113,2
8379,1
19222,2
6991,1
3567,0
12397,2
12852,1
16374,1
17207,2
19127,2
16551,1
18699,1
2401,0
1234,1
15753,1
16809,2
6838,1
15961,2
18070,2
4946,2
13990,0
8298,1
2700,2
2628,1
1594,1
18057,1
2236,0
18060,2
14411,0
9184,1
12304,2
7940,0
17786,0
15636,1
8301,0
12032,0
1219,1
60,1
11298,0
3798,0
1294,0
19309,0
12751,1
19544,0
3741,1
15507,0
19614,1
10207,2
8944,2
16278,0
19128,0
11425,2
8299,2
17936,1
430,1
15188,1
6047,0
13743,2
17958,1
18850,2
9061,0
12288,0
7816,0
12493,2
5458,0
8610,2
3613,1
8047,2
20088,0
13972,0
5413,0
20071,2
1039,1
5634,0
15384,2
10614,2
12305,2
13274,0
942,0
3968,0
4803,0
6905,1
10540,0
13971,2
14620,0
2256,0
3534,1
19558,0
5870,0
10342,2
18745,2
19300,0
1845,0
632,0
15112,0
5732,2
1760,0
4210,1
10751,2
15988,0
8254,1
10568,0
18833,1
4408,2
10244,0
16046,2
3187,0
11467,0
4648,1
18202,2
16920,0
19239,2
12075,0
6186,1
18968,1
18015,0
21,0
7628,0
1113,0
5465,1
9227,0
7181,0
7647,0
9181,1
13151,0
5067,0
4859,1
8319,1
4128,1
4431,1
13418,2
8288,1
9419,1
5071,1
18662,2
15137,2
10413,2
7009,2
431,1
19807,2
11774,0
16199,1
19255,1
5686,0
18093,1
9191,0
8052,0
15959,2
4999,1
10334,0
9863,0
3326,0
1849,1
12004,2
13829,2
3745,1
8831,2
17687,0
3178,0
7184,2
2285,2
5267,0
9224,0
5483,0
5104,2
7099,0
11926,2
15062,1
6686,1
11924,2
15030,1
7083,1
18983,0
1939,0
15527,2
1000,1
3159,0
15373,1
10935,2
15858,0
15036,1
14981,2
19305,1
12896,2
10876,2
17067,1
19595,0
15576,0
14367,2
19433,2
16203,2
13855,2
18708,2
18915,1
18318,2
13828,2
13105,2
14474,2
18201,2
12924,2
16879,1
3749,1
16657,1
16037,0
19121,1
16142,2
2946,1
14989,1
11396,2
2648,0
18992,0
1680,1
8901,0
18830,2
1719,0
11948,2
4079,1
8581,1
19489,2
16703,0
15701,2
3993,2
13079,0
3681,1
16839,0
1012,1
7404,0
9422,1
14300,2
14698,0
14148,1
2515,1
17493,1
7018,0
18859,2
15969,2
979,0
17448,1
10103,1
16845,1
16038,2
10900,0
987,0
13931,1
15101,1
12072,1
7667,2
9216,0
15734,0
10037,2
6796,2
7410,1
1263,0
13554,0
14186,0
89,0
7275,0
9021,0
4766,0
4642,0
4112,0
3654,0
519,1
2796,0
14430,2
1972,0
10802,0
6817,0
10752,0
13654,0
7036,0
17719,1
20035,1
9742,0
865,1
1946,0
11788,0
906,1
2846,1
2410,0
6928,1
17258,2
16765,2
12593,0
17783,1
13545,1
14117,2
8374,0
13801,2
18996,2
13674,1
14650,0
5636,0
9030,0
5794,2
14292,1
2166,0
19535,1
5748,0
11911,2
3778,0
19355,2
7078,0
19133,2
2025,1
16820,1
244,2
3642,2
12352,2
9992,0
10863,1
1735,2
14715,0
16089,1
6318,1
8129,1
16246,1
1266,2
7113,1
11691,0
5466,0
9700,0
17846,0
1392,0
3084,2
16315,1
11537,0
7075,0
7814,0
506,0
9783,0
17312,1
18726,1
1738,2
13569,2
1258,0
17968,1
9108,0
18858,2
1706,1
4687,1
16853,2
3258,1
12735,2
12565,0
19566,2
17120,2
15692,1
579,1
16812,0
16594,0
1284,0
17748,2
1154,1
597,0
8361,2
638,1
9281,0
4043,2
3527,0
16248,0
10203,2
1648,1
3082,2
16827,2
5837,1
9318,1
8353,0
14868,2
6713,0
16843,2
17203,0
9901,0
15591,0
18379,2
319,1
6364,2
7053,2
3930,0
6958,0
458,0
19071,2
8703,0
9907,0
9253,2
3077,0
2482,0
333,0
9066,2
18917,0
2192,1
6167,0
20092,1
9112,0
16985,2
16242,2
10582,0
17344,1
18854,0
7169,1
4998,1
17453,0
3802,0
7079,0
10112,1
4107,1
13562,0
18779,0
17852,1
10168,2
4117,0
18386,2
1414,1
18671,1
8965,2
12863,0
19920,0
15308,1
14937,1
5563,0
9071,2
5068,0
4968,0
12040,2
15927,1
19760,2
6943,0
7007,1
11294,2
19459,0
13856,2
6332,1
567,1
9531,1
18030,1
18981,1
3698,2
15041,1
3754,1
16025,1
3721,2
4716,0
12753,2
3094,0
8746,2
8491,0
16064,2
5243,2
2443,1
17756,0
13407,1
15108,2
11541,0
2534,1
10293,1
750,1
9320,1
17501,1
10382,0
17818,1
7332,1
1145,2
7249,2
7832,1
6925,0
18350,2
3818,2
19423,0
7711,0
4786,2
888,1
17484,2
20033,0
7025,0
8274,0
18881,2
4235,0
6412,1
18321,1
7183,0
10466,2
8838,0
7220,0
9640,2
16614,1
158,1
9286,2
6365,2
9018,1
1058,0
10488,1
9059,0
8652,0
7947,1
14247,0
6409,1
5082,1
16673,1
19470,2
5166,1
1990,1
7042,0
13301,0
936,1
18880,1
12046,0
6061,1
8639,1
4989,0
7269,0
1766,1
11502,2
12686,0
2047,1
7773,0
6037,0
19820,2
5842,1
18054,1
5602,2
9175,0
4673,1
19617,1
4396,1
5363,0
115,0
11352,0
7986,0
3862,1
12125,0
4920,0
19679,1
11427,2
10214,2
12378,0
12819,2
877,0
7530,2
17301,2
5549,0
3549,1
8514,1
2392,0
7028,0
5282,0
3738,1
15814,2
5592,0
329,0
5935,1
735,0
15181,2
1914,1
16277,0
19415,0
16836,1
7578,1
8789,0
16253,1
5812,1
5011,0
4780,0
16838,2
15021,0
6832,1
11712,0
17673,2
12972,1
3562,0
14428,0
18570,2
3809,0
8142,2
7234,2
17230,2
2588,0
17949,1
4973,1
16249,1
8072,1
13428,2
1817,2
